"id","idmethods","name"
"2344","48795","LONG_METHOD"
"2345","48860","LONG_METHOD"
"2346","48887","LONG_METHOD"
"2347","48894","LONG_METHOD"
"2348","48912","LONG_METHOD"
"2349","48964","LONG_METHOD"
"2350","49027","LONG_METHOD"
"2351","49038","COMPLEX_METHOD"
"2352","49073","LONG_METHOD"
"2353","49081","LONG_METHOD"
"2354","49104","LONG_METHOD"
"2355","49143","LONG_METHOD"
"2356","49146","LONG_METHOD"
"2357","49155","LONG_METHOD"
"2358","49214","LONG_METHOD"
"2359","49214","COMPLEX_METHOD"
"2360","49247","LONG_METHOD"
"2361","49266","COMPLEX_METHOD"
"2362","49266","LONG_METHOD"
"2363","49275","LONG_METHOD"
"2364","49321","LONG_METHOD"
"2365","49321","COMPLEX_METHOD"
"2366","49321","BRAIN_METHOD"
"2367","49328","COMPLEX_METHOD"
"2368","49341","COMPLEX_METHOD"
"2369","49353","LONG_METHOD"
"2370","49353","COMPLEX_METHOD"
"2371","49353","BRAIN_METHOD"
"2372","49356","COMPLEX_METHOD"
"2373","49425","LONG_METHOD"
"2374","49427","LONG_METHOD"
"2375","49465","COMPLEX_METHOD"
"2376","49465","LONG_METHOD"
"2377","49524","LONG_METHOD"
"2378","49524","COMPLEX_METHOD"
"2379","49533","LONG_METHOD"
"2380","49538","LONG_METHOD"
"2381","49581","LONG_METHOD"
"2382","49581","COMPLEX_METHOD"
"2383","49603","LONG_METHOD"
"2384","49631","LONG_METHOD"
"2385","49631","COMPLEX_METHOD"
"2386","49631","BRAIN_METHOD"
"2387","49638","LONG_METHOD"
"2388","49640","LONG_METHOD"
"2389","49700","LONG_METHOD"
"2390","49717","LONG_METHOD"
"2391","49719","LONG_METHOD"
"2392","49770","LONG_METHOD"
"2393","49770","COMPLEX_METHOD"
"2394","49770","BRAIN_METHOD"
"2395","49872","COMPLEX_METHOD"
"2396","49882","LONG_METHOD"
"2397","49884","LONG_METHOD"
"2398","49906","LONG_METHOD"
"2399","49974","LONG_METHOD"
"2400","50032","LONG_METHOD"
"2401","50032","COMPLEX_METHOD"
"2402","50038","LONG_METHOD"
"2403","50045","LONG_METHOD"
"2404","50107","COMPLEX_METHOD"
"2405","50107","LONG_METHOD"
"2406","50119","LONG_METHOD"
"2407","50123","LONG_METHOD"
"2408","50132","LONG_METHOD"
"2409","50143","LONG_METHOD"
"2410","50153","LONG_METHOD"
"2411","50153","COMPLEX_METHOD"
"2412","50153","BRAIN_METHOD"
"2413","50197","LONG_METHOD"
"2414","50200","LONG_METHOD"
"2415","50202","LONG_METHOD"
"2416","50213","COMPLEX_METHOD"
"2417","50213","LONG_METHOD"
"2418","50227","LONG_METHOD"
"2419","50258","LONG_METHOD"
"2420","50348","LONG_METHOD"
"2421","50348","COMPLEX_METHOD"
"2422","50348","BRAIN_METHOD"
"2423","50555","LONG_METHOD"
"2424","50561","BRAIN_METHOD"
"2425","50561","COMPLEX_METHOD"
"2426","50561","LONG_METHOD"
"2427","50570","LONG_METHOD"
"2428","50570","BRAIN_METHOD"
"2429","50591","LONG_METHOD"
"2430","50591","FEATURE_ENVY"
"2431","50591","BRAIN_METHOD"
"2432","50721","LONG_METHOD"
"2433","50721","COMPLEX_METHOD"
"2434","50721","BRAIN_METHOD"
"2435","50728","FEATURE_ENVY"
"2436","50740","FEATURE_ENVY"
"2437","50847","BRAIN_METHOD"
"2438","50847","COMPLEX_METHOD"
"2439","50847","LONG_METHOD"
"2440","50860","COMPLEX_METHOD"
"2441","50888","BRAIN_METHOD"
"2442","50888","COMPLEX_METHOD"
"2443","50888","LONG_METHOD"
"2444","50901","COMPLEX_METHOD"
"2445","50951","LONG_METHOD"
"2446","50958","COMPLEX_METHOD"
"2447","50958","LONG_METHOD"
"2448","51652","COMPLEX_METHOD"
"2449","51789","COMPLEX_METHOD"
"2450","51792","LONG_METHOD"
"2451","51891","LONG_METHOD"
"2452","51891","COMPLEX_METHOD"
"2453","51891","BRAIN_METHOD"
"2454","51933","LONG_METHOD"
"2455","52047","LONG_METHOD"
"2456","52141","LONG_METHOD"
"2457","52218","COMPLEX_METHOD"
"2458","52218","LONG_METHOD"
"2459","52230","COMPLEX_METHOD"
"2460","52349","LONG_METHOD"
"2461","52436","LONG_METHOD"
"2462","52617","LONG_METHOD"
"2463","52647","COMPLEX_METHOD"
"2464","52844","COMPLEX_METHOD"
"2465","52854","COMPLEX_METHOD"
"2466","52952","LONG_METHOD"
"2467","52978","LONG_METHOD"
"2468","52989","LONG_METHOD"
"2469","53242","COMPLEX_METHOD"
"2470","53285","LONG_METHOD"
"2471","53326","LONG_METHOD"
"2472","53368","BRAIN_METHOD"
"2473","53368","COMPLEX_METHOD"
"2474","53368","LONG_METHOD"
"2475","53378","BRAIN_METHOD"
"2476","53378","LONG_METHOD"
"2477","53419","COMPLEX_METHOD"
"2478","53419","LONG_METHOD"
"2479","53472","COMPLEX_METHOD"
"2480","53472","LONG_METHOD"
"2481","53677","LONG_METHOD"
"2482","53922","COMPLEX_METHOD"
"2483","53922","LONG_METHOD"
"2484","53933","LONG_METHOD"
"2485","53935","LONG_METHOD"
"2486","53943","COMPLEX_METHOD"
"2487","53946","LONG_METHOD"
"2488","53977","COMPLEX_METHOD"
"2489","53980","COMPLEX_METHOD"
"2490","53983","COMPLEX_METHOD"
"2491","53985","COMPLEX_METHOD"
"2492","54048","LONG_METHOD"
"2493","54100","LONG_METHOD"
"2494","54134","BRAIN_METHOD"
"2495","54134","LONG_METHOD"
"2496","54152","COMPLEX_METHOD"
"2497","54152","LONG_METHOD"
"2498","54221","LONG_METHOD"
"2499","54302","COMPLEX_METHOD"
"2500","54346","COMPLEX_METHOD"
"2501","54376","COMPLEX_METHOD"
"2502","54376","LONG_METHOD"
"2503","54466","LONG_METHOD"
"2504","54512","LONG_METHOD"
"2505","54562","LONG_METHOD"
"2506","54577","LONG_METHOD"
"2507","54693","LONG_METHOD"
"2508","54816","COMPLEX_METHOD"
"2509","54816","LONG_METHOD"
"2510","54882","LONG_METHOD"
"2511","54980","COMPLEX_METHOD"
"2512","54980","LONG_METHOD"
"2513","54980","BRAIN_METHOD"
"2514","55050","BRAIN_METHOD"
"2515","55050","COMPLEX_METHOD"
"2516","55050","LONG_METHOD"
"2517","55061","BRAIN_METHOD"
"2518","55061","COMPLEX_METHOD"
"2519","55061","LONG_METHOD"
"2520","55066","BRAIN_METHOD"
"2521","55066","COMPLEX_METHOD"
"2522","55066","LONG_METHOD"
"2523","55095","LONG_METHOD"
"2524","55114","COMPLEX_METHOD"
"2525","55114","LONG_METHOD"
"2526","55114","BRAIN_METHOD"
"2527","55125","LONG_METHOD"
"2528","55198","COMPLEX_METHOD"
"2529","55198","LONG_METHOD"
"2530","55198","BRAIN_METHOD"
"2531","55244","LONG_METHOD"
"2532","55298","LONG_METHOD"
"2533","55303","COMPLEX_METHOD"
"2534","55303","LONG_METHOD"
"2535","55329","COMPLEX_METHOD"
"2536","55329","LONG_METHOD"
"2537","55334","LONG_METHOD"
"2538","55350","LONG_METHOD"
"2539","55352","LONG_METHOD"
"2540","55378","LONG_METHOD"
"2541","55462","COMPLEX_METHOD"
"2542","55617","LONG_METHOD"
"2543","55618","COMPLEX_METHOD"
"2544","55638","LONG_METHOD"
"2545","55637","COMPLEX_METHOD"
"2546","55637","LONG_METHOD"
"2547","55811","BRAIN_METHOD"
"2548","55811","COMPLEX_METHOD"
"2549","55811","LONG_METHOD"
"2550","55823","LONG_METHOD"
"2551","55836","LONG_METHOD"
"2552","55868","COMPLEX_METHOD"
"2553","55887","COMPLEX_METHOD"
"2554","55887","LONG_METHOD"
"2555","55950","LONG_METHOD"
"2556","55957","LONG_METHOD"
"2557","56111","COMPLEX_METHOD"
"2558","56155","COMPLEX_METHOD"
"2559","56155","LONG_METHOD"
"2560","56248","LONG_METHOD"
"2561","56262","COMPLEX_METHOD"
"2562","56556","COMPLEX_METHOD"
"2563","56556","LONG_METHOD"
"2564","56672","LONG_METHOD"
"2565","56724","COMPLEX_METHOD"
"2566","56725","LONG_METHOD"
"2567","56811","LONG_METHOD"
"2568","57163","COMPLEX_METHOD"
"2569","57163","LONG_METHOD"
"2570","57385","COMPLEX_METHOD"
"2571","57535","COMPLEX_METHOD"
"2572","57535","LONG_METHOD"
"2573","57592","COMPLEX_METHOD"
"2574","57592","LONG_METHOD"
"2575","57621","LONG_METHOD"
"2576","57652","LONG_METHOD"
"2577","57704","LONG_METHOD"
"2578","57705","LONG_METHOD"
"2579","57759","COMPLEX_METHOD"
"2580","57780","LONG_METHOD"
"2581","57780","COMPLEX_METHOD"
"2582","57780","BRAIN_METHOD"
"2583","57785","LONG_METHOD"
"2584","57898","LONG_METHOD"
"2585","57922","LONG_METHOD"
"2586","58082","LONG_METHOD"
"2587","58082","COMPLEX_METHOD"
"2588","58109","COMPLEX_METHOD"
"2589","58147","COMPLEX_METHOD"
"2590","58220","COMPLEX_METHOD"
"2591","58220","LONG_METHOD"
"2592","58220","BRAIN_METHOD"
"2593","58269","COMPLEX_METHOD"
"2594","58269","LONG_METHOD"
"2595","58269","BRAIN_METHOD"
"2596","58498","COMPLEX_METHOD"
"2597","58498","LONG_METHOD"
"2598","58595","FEATURE_ENVY"
"2599","58608","FEATURE_ENVY"
"2600","59136","BRAIN_METHOD"
"2601","59136","LONG_METHOD"
"2602","59136","COMPLEX_METHOD"
"2603","59141","COMPLEX_METHOD"
"2604","59159","COMPLEX_METHOD"
"2605","59163","COMPLEX_METHOD"
"2606","59168","COMPLEX_METHOD"
"2607","59188","BRAIN_METHOD"
"2608","59188","LONG_METHOD"
"2609","59188","COMPLEX_METHOD"
"2610","59235","BRAIN_METHOD"
"2611","59235","LONG_METHOD"
"2612","59235","COMPLEX_METHOD"
"2613","59247","COMPLEX_METHOD"
"2614","59248","COMPLEX_METHOD"
"2615","59261","BRAIN_METHOD"
"2616","59261","LONG_METHOD"
"2617","59261","COMPLEX_METHOD"
"2618","59337","COMPLEX_METHOD"
"2619","59384","COMPLEX_METHOD"
"2620","59384","LONG_METHOD"
"2621","59563","LONG_METHOD"
"2622","59563","COMPLEX_METHOD"
"2623","59696","LONG_METHOD"
"2624","59696","COMPLEX_METHOD"
"2625","59702","LONG_METHOD"
"2626","59702","COMPLEX_METHOD"
"2627","59712","BRAIN_METHOD"
"2628","59712","LONG_METHOD"
"2629","59712","COMPLEX_METHOD"
"2630","59781","COMPLEX_METHOD"
"2631","59911","COMPLEX_METHOD"
"2632","59935","COMPLEX_METHOD"
"2633","59977","COMPLEX_METHOD"
"2634","60031","COMPLEX_METHOD"
"2635","60240","LONG_METHOD"
"2636","60259","LONG_METHOD"
"2637","60796","COMPLEX_METHOD"
"2638","60796","LONG_METHOD"
"2639","60958","COMPLEX_METHOD"
"2640","60958","LONG_METHOD"
"2641","60958","BRAIN_METHOD"
"2642","60988","COMPLEX_METHOD"
"2643","60988","LONG_METHOD"
"2644","60988","BRAIN_METHOD"
"2645","61010","COMPLEX_METHOD"
"2646","61032","COMPLEX_METHOD"
"2647","61037","COMPLEX_METHOD"
"2648","61037","LONG_METHOD"
"2649","61038","COMPLEX_METHOD"
"2650","61057","COMPLEX_METHOD"
"2651","61074","COMPLEX_METHOD"
"2652","61074","LONG_METHOD"
"2653","61089","COMPLEX_METHOD"
"2654","61130","LONG_METHOD"
"2655","61159","COMPLEX_METHOD"
"2656","61159","LONG_METHOD"
"2657","61192","COMPLEX_METHOD"
"2658","61192","LONG_METHOD"
"2659","61268","COMPLEX_METHOD"
"2660","61318","LONG_METHOD"
"2661","61409","LONG_METHOD"
"2662","61483","LONG_METHOD"
"2663","61593","COMPLEX_METHOD"
"2664","61593","LONG_METHOD"
"2665","61606","BRAIN_METHOD"
"2666","61606","LONG_METHOD"
"2667","61606","COMPLEX_METHOD"
"2668","61818","COMPLEX_METHOD"
"2669","61818","LONG_METHOD"
"2670","61871","LONG_METHOD"
"2671","61871","COMPLEX_METHOD"
"2672","61969","BRAIN_METHOD"
"2673","61969","LONG_METHOD"
"2674","61969","COMPLEX_METHOD"
"2675","62118","LONG_METHOD"
"2676","62118","COMPLEX_METHOD"
"2677","62145","LONG_METHOD"
"2678","62222","COMPLEX_METHOD"
"2679","62222","LONG_METHOD"
"2680","62281","LONG_METHOD"
"2681","62289","LONG_METHOD"
"2682","62308","COMPLEX_METHOD"
"2683","62308","LONG_METHOD"
"2684","62346","COMPLEX_METHOD"
"2685","62346","LONG_METHOD"
"2686","62462","COMPLEX_METHOD"
"2687","62523","COMPLEX_METHOD"
"2688","62523","LONG_METHOD"
"2689","62556","COMPLEX_METHOD"
"2690","62644","LONG_METHOD"
"2691","62644","COMPLEX_METHOD"
"2692","62653","COMPLEX_METHOD"
"2693","62930","COMPLEX_METHOD"
"2694","63067","COMPLEX_METHOD"
"2695","63144","COMPLEX_METHOD"
"2696","63412","BRAIN_METHOD"
"2697","63412","LONG_METHOD"
"2698","63412","COMPLEX_METHOD"
"2699","63427","LONG_METHOD"
"2700","63511","COMPLEX_METHOD"
"2701","63511","LONG_METHOD"
"2702","63523","LONG_METHOD"
"2703","63564","LONG_METHOD"
"2704","63584","COMPLEX_METHOD"
"2705","63584","LONG_METHOD"
"2706","63800","LONG_METHOD"
"2707","63839","COMPLEX_METHOD"
"2708","64164","LONG_METHOD"
"2709","64164","COMPLEX_METHOD"
"2710","64340","COMPLEX_METHOD"
"2711","64385","COMPLEX_METHOD"
"2712","64453","COMPLEX_METHOD"
"2713","64526","COMPLEX_METHOD"
"2714","64526","LONG_METHOD"
"2715","64539","COMPLEX_METHOD"
"2716","64566","COMPLEX_METHOD"
"2717","64566","LONG_METHOD"
"2718","64602","COMPLEX_METHOD"
"2719","64623","COMPLEX_METHOD"
"2720","64649","COMPLEX_METHOD"
"2721","64649","LONG_METHOD"
"2722","64685","COMPLEX_METHOD"
"2723","64717","LONG_METHOD"
"2724","64721","BRAIN_METHOD"
"2725","64721","LONG_METHOD"
"2726","64721","COMPLEX_METHOD"
"2727","64735","COMPLEX_METHOD"
"2728","64805","COMPLEX_METHOD"
"2729","64805","LONG_METHOD"
"2730","64833","COMPLEX_METHOD"
"2731","64833","LONG_METHOD"
"2732","64840","COMPLEX_METHOD"
"2733","64840","LONG_METHOD"
"2734","64844","COMPLEX_METHOD"
"2735","64844","LONG_METHOD"
"2736","64849","COMPLEX_METHOD"
"2737","64849","LONG_METHOD"
"2738","64858","COMPLEX_METHOD"
"2739","64858","LONG_METHOD"
"2740","64876","COMPLEX_METHOD"
"2741","64876","LONG_METHOD"
"2742","64892","BRAIN_METHOD"
"2743","64892","COMPLEX_METHOD"
"2744","64892","LONG_METHOD"
"2745","64905","COMPLEX_METHOD"
"2746","64905","LONG_METHOD"
"2747","64906","COMPLEX_METHOD"
"2748","64914","COMPLEX_METHOD"
"2749","64914","LONG_METHOD"
"2750","64937","BRAIN_METHOD"
"2751","64937","COMPLEX_METHOD"
"2752","64937","LONG_METHOD"
"2753","65028","COMPLEX_METHOD"
"2754","63533","COMPLEX_METHOD"
"2755","63537","COMPLEX_METHOD"
"2756","65165","COMPLEX_METHOD"
"2757","63565","COMPLEX_METHOD"
"2758","63569","COMPLEX_METHOD"
"2759","65176","COMPLEX_METHOD"
"2760","63588","COMPLEX_METHOD"
"2761","63602","COMPLEX_METHOD"
"2762","63619","COMPLEX_METHOD"
"2763","63619","LONG_METHOD"
"2764","63651","COMPLEX_METHOD"
"2765","63651","LONG_METHOD"
"2766","63656","COMPLEX_METHOD"
"2767","63656","LONG_METHOD"
"2768","65184","COMPLEX_METHOD"
"2769","63662","COMPLEX_METHOD"
"2770","63670","COMPLEX_METHOD"
"2771","63670","LONG_METHOD"
"2772","63676","COMPLEX_METHOD"
"2773","63690","COMPLEX_METHOD"
"2774","63690","LONG_METHOD"
"2775","63701","COMPLEX_METHOD"
"2776","63705","COMPLEX_METHOD"
"2777","63705","LONG_METHOD"
"2778","65217","COMPLEX_METHOD"
"2779","63757","COMPLEX_METHOD"
"2780","63757","LONG_METHOD"
"2781","63762","COMPLEX_METHOD"
"2782","63767","COMPLEX_METHOD"
"2783","63789","COMPLEX_METHOD"
"2784","63797","COMPLEX_METHOD"
"2785","63797","LONG_METHOD"
"2786","63804","COMPLEX_METHOD"
"2787","63804","LONG_METHOD"
"2788","63818","COMPLEX_METHOD"
"2789","63823","COMPLEX_METHOD"
"2790","63823","LONG_METHOD"
"2791","63831","COMPLEX_METHOD"
"2792","63831","LONG_METHOD"
"2793","63840","COMPLEX_METHOD"
"2794","63844","COMPLEX_METHOD"
"2795","63844","LONG_METHOD"
"2796","63851","COMPLEX_METHOD"
"2797","63863","COMPLEX_METHOD"
"2798","63868","COMPLEX_METHOD"
"2799","63868","LONG_METHOD"
"2800","63918","COMPLEX_METHOD"
"2801","63918","LONG_METHOD"
"2802","63948","COMPLEX_METHOD"
"2803","63980","COMPLEX_METHOD"
"2804","63983","COMPLEX_METHOD"
"2805","63987","COMPLEX_METHOD"
"2806","63993","COMPLEX_METHOD"
"2807","63996","COMPLEX_METHOD"
"2808","63996","LONG_METHOD"
"2809","64004","COMPLEX_METHOD"
"2810","64004","LONG_METHOD"
"2811","64011","COMPLEX_METHOD"
"2812","64023","COMPLEX_METHOD"
"2813","64050","COMPLEX_METHOD"
"2814","64056","COMPLEX_METHOD"
"2815","64056","LONG_METHOD"
"2816","64063","COMPLEX_METHOD"
"2817","64063","LONG_METHOD"
"2818","64103","COMPLEX_METHOD"
"2819","64130","COMPLEX_METHOD"
"2820","64158","COMPLEX_METHOD"
"2821","65301","COMPLEX_METHOD"
"2822","65306","COMPLEX_METHOD"
"2823","65416","COMPLEX_METHOD"
"2824","65465","COMPLEX_METHOD"
"2825","65474","COMPLEX_METHOD"
"2826","65533","BRAIN_METHOD"
"2827","65533","COMPLEX_METHOD"
"2828","65533","LONG_METHOD"
"2829","65549","BRAIN_METHOD"
"2830","65549","LONG_METHOD"
"2831","65549","COMPLEX_METHOD"
"2832","65557","COMPLEX_METHOD"
"2833","65586","COMPLEX_METHOD"
"2834","65632","COMPLEX_METHOD"
"2835","65699","LONG_METHOD"
"2836","65848","COMPLEX_METHOD"
"2837","65877","COMPLEX_METHOD"
"2838","66259","COMPLEX_METHOD"
"2839","66307","COMPLEX_METHOD"
"2840","66381","COMPLEX_METHOD"
"2841","66680","COMPLEX_METHOD"
"2842","66695","COMPLEX_METHOD"
"2843","66721","COMPLEX_METHOD"
"2844","66804","LONG_METHOD"
"2845","66804","COMPLEX_METHOD"
"2846","66844","COMPLEX_METHOD"
"2847","66853","COMPLEX_METHOD"
"2848","66925","COMPLEX_METHOD"
"2849","66930","COMPLEX_METHOD"
"2850","66954","COMPLEX_METHOD"
"2851","67021","LONG_METHOD"
"2852","67021","COMPLEX_METHOD"
"2853","67271","LONG_METHOD"
"2854","67277","LONG_METHOD"
"2855","67333","COMPLEX_METHOD"
"2856","67487","COMPLEX_METHOD"
"2857","67508","LONG_METHOD"
"2858","67585","BRAIN_METHOD"
"2859","67585","LONG_METHOD"
"2860","67700","COMPLEX_METHOD"
"2861","67715","COMPLEX_METHOD"
"2862","67743","COMPLEX_METHOD"
"2863","67914","COMPLEX_METHOD"
"2864","67980","COMPLEX_METHOD"
"2865","67981","LONG_METHOD"
"2866","68048","COMPLEX_METHOD"
"2867","68135","COMPLEX_METHOD"
"2868","68157","COMPLEX_METHOD"
"2869","68162","LONG_METHOD"
"2870","68162","BRAIN_METHOD"
"2871","68162","COMPLEX_METHOD"
"2872","68166","COMPLEX_METHOD"
"2873","68187","LONG_METHOD"
"2874","68187","BRAIN_METHOD"
"2875","68187","COMPLEX_METHOD"
"2876","68210","COMPLEX_METHOD"
"2877","68210","LONG_METHOD"
"2878","68223","COMPLEX_METHOD"
"2879","68233","COMPLEX_METHOD"
"2880","68261","COMPLEX_METHOD"
"2881","68270","COMPLEX_METHOD"
"2882","68274","COMPLEX_METHOD"
"2883","68281","LONG_METHOD"
"2884","68287","COMPLEX_METHOD"
"2885","68343","COMPLEX_METHOD"
"2886","68363","COMPLEX_METHOD"
"2887","68381","COMPLEX_METHOD"
"2888","68475","LONG_METHOD"
"2889","68475","COMPLEX_METHOD"
"2890","68545","COMPLEX_METHOD"
"2891","68602","COMPLEX_METHOD"
"2892","68648","COMPLEX_METHOD"
"2893","68674","COMPLEX_METHOD"
"2894","68698","COMPLEX_METHOD"
"2895","68734","LONG_METHOD"
"2896","68823","LONG_METHOD"
"2897","68823","COMPLEX_METHOD"
"2898","68829","BRAIN_METHOD"
"2899","68829","LONG_METHOD"
"2900","68829","COMPLEX_METHOD"
"2901","68847","BRAIN_METHOD"
"2902","68847","LONG_METHOD"
"2903","68847","COMPLEX_METHOD"
"2904","68878","LONG_METHOD"
"2905","68901","COMPLEX_METHOD"
"2906","68912","COMPLEX_METHOD"
"2907","68913","LONG_METHOD"
"2908","68913","BRAIN_METHOD"
"2909","68913","COMPLEX_METHOD"
"2910","68969","COMPLEX_METHOD"
"2911","68980","COMPLEX_METHOD"
"2912","68985","LONG_METHOD"
"2913","69006","COMPLEX_METHOD"
"2914","69022","COMPLEX_METHOD"
"2915","69052","COMPLEX_METHOD"
"2916","69057","LONG_METHOD"
"2917","69057","BRAIN_METHOD"
"2918","69057","COMPLEX_METHOD"
"2919","69068","LONG_METHOD"
"2920","69068","BRAIN_METHOD"
"2921","69068","COMPLEX_METHOD"
"2922","69073","LONG_METHOD"
"2923","69073","BRAIN_METHOD"
"2924","69073","COMPLEX_METHOD"
"2925","69083","COMPLEX_METHOD"
"2926","69095","LONG_METHOD"
"2927","69095","COMPLEX_METHOD"
"2928","69186","COMPLEX_METHOD"
"2929","69215","LONG_METHOD"
"2930","69215","BRAIN_METHOD"
"2931","69215","COMPLEX_METHOD"
"2932","69227","COMPLEX_METHOD"
"2933","69353","LONG_METHOD"
"2934","69366","COMPLEX_METHOD"
"2935","69381","COMPLEX_METHOD"
"2936","69538","COMPLEX_METHOD"
"2937","69565","COMPLEX_METHOD"
"2938","69569","COMPLEX_METHOD"
"2939","69628","LONG_METHOD"
"2940","69628","BRAIN_METHOD"
"2941","69628","COMPLEX_METHOD"
"2942","69643","LONG_METHOD"
"2943","69643","BRAIN_METHOD"
"2944","69643","COMPLEX_METHOD"
"2945","69658","COMPLEX_METHOD"
"2946","69660","BRAIN_METHOD"
"2947","69660","LONG_METHOD"
"2948","69660","COMPLEX_METHOD"
"2949","69663","LONG_METHOD"
"2950","69663","COMPLEX_METHOD"
"2951","69666","BRAIN_METHOD"
"2952","69666","LONG_METHOD"
"2953","69666","COMPLEX_METHOD"
"2954","69668","COMPLEX_METHOD"
"2955","69680","BRAIN_METHOD"
"2956","69680","LONG_METHOD"
"2957","69680","COMPLEX_METHOD"
"2958","69705","LONG_METHOD"
"2959","69705","BRAIN_METHOD"
"2960","69706","LONG_METHOD"
"2961","69705","COMPLEX_METHOD"
"2962","69710","BRAIN_METHOD"
"2963","69710","LONG_METHOD"
"2964","69710","COMPLEX_METHOD"
"2965","69722","COMPLEX_METHOD"
"2966","69735","LONG_METHOD"
"2967","69735","COMPLEX_METHOD"
"2968","69742","COMPLEX_METHOD"
"2969","69803","COMPLEX_METHOD"
"2970","69806","LONG_METHOD"
"2971","69820","COMPLEX_METHOD"
"2972","69834","LONG_METHOD"
"2973","69834","COMPLEX_METHOD"
"2974","69839","COMPLEX_METHOD"
"2975","69848","LONG_METHOD"
"2976","69855","COMPLEX_METHOD"
"2977","69855","FEATURE_ENVY"
"2978","69877","COMPLEX_METHOD"
"2979","69882","COMPLEX_METHOD"
"2980","69890","BRAIN_METHOD"
"2981","69890","LONG_METHOD"
"2982","69890","COMPLEX_METHOD"
"2983","69916","LONG_METHOD"
"2984","69946","COMPLEX_METHOD"
"2985","69981","BRAIN_METHOD"
"2986","69981","LONG_METHOD"
"2987","69981","COMPLEX_METHOD"
"2988","70035","COMPLEX_METHOD"
"2989","70040","COMPLEX_METHOD"
"2990","70047","COMPLEX_METHOD"
"2991","70077","COMPLEX_METHOD"
"2992","70093","LONG_METHOD"
"2993","70093","COMPLEX_METHOD"
"2994","70095","LONG_METHOD"
"2995","70095","COMPLEX_METHOD"
"2996","70112","COMPLEX_METHOD"
"2997","70118","LONG_METHOD"
"2998","70118","COMPLEX_METHOD"
"2999","70137","LONG_METHOD"
"3000","70137","COMPLEX_METHOD"
"3001","70145","COMPLEX_METHOD"
"3002","70148","COMPLEX_METHOD"
"3003","70219","LONG_METHOD"
"3004","70245","COMPLEX_METHOD"
"3005","70255","LONG_METHOD"
"3006","70255","COMPLEX_METHOD"
"3007","70254","LONG_METHOD"
"3008","70258","COMPLEX_METHOD"
"3009","70330","COMPLEX_METHOD"
"3010","70345","COMPLEX_METHOD"
"3011","70373","COMPLEX_METHOD"
"3012","70375","COMPLEX_METHOD"
"3013","70385","COMPLEX_METHOD"
"3014","70389","LONG_METHOD"
"3015","70389","COMPLEX_METHOD"
"3016","70408","LONG_METHOD"
"3017","70408","COMPLEX_METHOD"
"3018","70450","BRAIN_METHOD"
"3019","70450","LONG_METHOD"
"3020","70450","COMPLEX_METHOD"
"3021","70472","LONG_METHOD"
"3022","70491","LONG_METHOD"
"3023","70491","COMPLEX_METHOD"
"3024","70498","LONG_METHOD"
"3025","70518","COMPLEX_METHOD"
"3026","70556","LONG_METHOD"
"3027","70556","COMPLEX_METHOD"
"3028","70588","COMPLEX_METHOD"
"3029","70593","LONG_METHOD"
"3030","70593","COMPLEX_METHOD"
"3031","70614","LONG_METHOD"
"3032","70614","COMPLEX_METHOD"
"3033","70635","COMPLEX_METHOD"
"3034","70639","COMPLEX_METHOD"
"3035","70642","LONG_METHOD"
"3036","70642","BRAIN_METHOD"
"3037","70642","COMPLEX_METHOD"
"3038","70649","BRAIN_METHOD"
"3039","70649","LONG_METHOD"
"3040","70758","COMPLEX_METHOD"
"3041","70809","COMPLEX_METHOD"
"3042","70815","COMPLEX_METHOD"
"3043","70865","COMPLEX_METHOD"
"3044","70906","LONG_METHOD"
"3045","70915","COMPLEX_METHOD"
"3046","70915","LONG_METHOD"
"3047","70956","LONG_METHOD"
"3048","70960","LONG_METHOD"
"3049","70992","COMPLEX_METHOD"
"3050","71010","COMPLEX_METHOD"
"3051","71038","LONG_METHOD"
"3052","71040","COMPLEX_METHOD"
"3053","71061","LONG_METHOD"
"3054","71115","COMPLEX_METHOD"
"3055","71119","COMPLEX_METHOD"
"3056","71145","LONG_METHOD"
"3057","71145","COMPLEX_METHOD"
"3058","71161","COMPLEX_METHOD"
"3059","71195","LONG_METHOD"
"3060","71195","COMPLEX_METHOD"
"3061","71268","COMPLEX_METHOD"
"3062","71281","COMPLEX_METHOD"
"3063","71333","COMPLEX_METHOD"
"3064","71337","LONG_METHOD"
"3065","71337","COMPLEX_METHOD"
"3066","71361","COMPLEX_METHOD"
"3067","71389","COMPLEX_METHOD"
"3068","71419","COMPLEX_METHOD"
"3069","71429","COMPLEX_METHOD"
"3070","71468","COMPLEX_METHOD"
"3071","71482","LONG_METHOD"
"3072","71487","COMPLEX_METHOD"
"3073","71495","LONG_METHOD"
"3074","71521","COMPLEX_METHOD"
"3075","71555","LONG_METHOD"
"3076","71562","LONG_METHOD"
"3077","71573","COMPLEX_METHOD"
"3078","71578","COMPLEX_METHOD"
"3079","71584","COMPLEX_METHOD"
"3080","71588","COMPLEX_METHOD"
"3081","71588","LONG_METHOD"
"3082","71614","LONG_METHOD"
"3083","71614","BRAIN_METHOD"
"3084","71614","COMPLEX_METHOD"
"3085","71673","LONG_METHOD"
"3086","71673","COMPLEX_METHOD"
"3087","71682","COMPLEX_METHOD"
"3088","71731","LONG_METHOD"
"3089","71779","LONG_METHOD"
"3090","71779","COMPLEX_METHOD"
"3091","71791","LONG_METHOD"
